Aftenposten,Norway,https://www.aftenposten.no,https://www.google.com/search?q=site:https://www.aftenposten.no+Israel,
Bergens Tidende,Norway,https://www.bt.no,https://www.google.com/search?q=site:https://www.bt.no+Israel,
Dagbladet,Norway,https://www.dagbladet.no,https://www.google.com/search?q=site:https://www.dagbladet.no+Israel,
NRK,Norway,https://www.nrk.no,https://www.google.com/search?q=site:https://www.nrk.no+Israel,
