Baltic News Service,Estonia,https://bns.ee,https://www.google.com/search?q=site:https://bns.ee+Israel,
Eesti Päevaleht,Estonia,https://www.epl.delfi.ee,https://www.google.com/search?q=site:https://www.epl.delfi.ee+Israel,
Eesti Rahvusringhääling,Estonia,https://news.err.ee,https://www.google.com/search?q=site:https://news.err.ee+Israel,
Estonian Public Broadcasting,Estonia,https://news.err.ee,https://www.google.com/search?q=site:https://news.err.ee+Israel,
