Diário de Notícias,Mozambique,https://www.jornalnoticias.co.mz,https://www.google.com/search?q=site:https://www.jornalnoticias.co.mz+Israel,
Folha de Maputo,Mozambique,https://www.folhademaputo.co.mz,https://www.google.com/search?q=site:https://www.folhademaputo.co.mz+Israel,
