Basler Zeitung,Switzerland,https://www.bazonline.ch,https://www.google.com/search?q=site:https://www.bazonline.ch+Israel,
Le Temps,Switzerland,https://www.letemps.ch,https://www.google.com/search?q=site:https://www.letemps.ch+Israel,
Neue Zürcher Zeitung (NZZ),Switzerland,https://www.nzz.ch,https://www.google.com/search?q=site:https://www.nzz.ch+Israel,
Swissinfo,Switzerland,https://www.swissinfo.ch,https://www.google.com/search?q=site:https://www.swissinfo.ch+Israel,
