Africanews,Congo,https://www.africanews.com,https://www.google.com/search?q=site:https://www.africanews.com+Israel,
Les Dépêches de Brazzaville,Congo,https://www.lesdepechesdebrazzaville.fr,https://www.google.com/search?q=site:https://www.lesdepechesdebrazzaville.fr+Israel,
