Publication_Name,Country,Website,Google_Search,Isr_Cov_Actual
La República,Uruguay,https://www.larepublica.com.uy,https://www.google.com/search?q=site:https://www.larepublica.com.uy+Israel,
Mercopress,Uruguay,https://en.mercopress.com,https://www.google.com/search?q=site:https://en.mercopress.com+Israel,
