Publication_Name,Country,Website,Google_Search,Isr_Cov_Actual
Alwasat,Libya,https://alwasat.ly,https://www.google.com/search?q=site:https://alwasat.ly+Israel,
Libya Observer,Libya,https://www.libyaobserver.ly,https://www.google.com/search?q=site:https://www.libyaobserver.ly+Israel,
